,G0,G120,G30,G60,G90,Labels
369,-1.3140274505528295,0.0,0.0,0.0,0.0,2
370,0.5928631450556937,0.0,-0.053450298147871736,-0.14397220671234875,1.1593252488895547,2
371,0.0,-7.286986872440897,0.0,0.2710652925664945,0.7192049996615746,3
372,-0.5591399483893598,-1.0015846535786617,-0.053450298147871736,-0.9215797853759006,-1.36634951453686,5
373,0.0,0.0,-1.766736895844571,0.4409902940088071,0.0,2
374,0.0,0.8329917372139666,0.0,0.0,-0.6448662523932025,2
375,0.0,0.0,0.0,0.0,0.0,2
376,-1.3140274505528295,0.0,0.0,0.0,-1.0838597307765307,2
377,-2.9920993556655024,0.6637148176480969,-1.0432545310419845,0.7946272486235075,0.7192049996615746,4
378,-2.9920993556655024,-1.7262719179664316,0.7899919241476452,0.5929933874538564,-0.4670435141563305,4
379,-2.9920993556655024,-0.7416362276186113,0.0,0.0,0.0,4
380,0.835719668951859,0.47190256028005423,-7.193001650546848,0.0,-0.8477295086443981,1
381,-2.9920993556655024,0.8329917372139666,0.08312275472757318,0.6633827153452554,-0.16612591256150588,4
382,-2.9920993556655024,0.0,-1.0432545310419845,0.0,0.0,4
383,0.0,0.0,0.0,0.0,0.0,2
384,-0.06609993710924221,-0.5214521260779343,0.32269818773737713,0.0,-0.30875321319742177,2
385,0.0,-3.2513629627101928,-1.766736895844571,0.0,-2.1838714627514624,5
386,-1.3140274505528295,0.0,-0.7836107144089631,0.0,0.0,2
387,0.0,0.2506198190543796,0.6207795406703727,0.35852813381683435,0.9244459630956108,2
388,-1.3140274505528295,0.36549962247725454,-7.193001650546848,-0.26950308879620843,0.6437463631986506,1
389,0.0,0.5709941226866619,-1.766736895844571,-1.728934707433507,0.7192049996615746,6
390,0.0,0.0,-1.766736895844571,0.0,0.0,2
391,0.3006823935623838,0.9844761554634643,0.0,-1.407006612546143,-0.6448662523932025,2
392,-1.3140274505528295,-0.3304655091077913,0.867694281140889,0.6633827153452554,-0.30875321319742177,2
393,-2.9920993556655024,-0.5214521260779343,-0.20431696377449904,-0.40700661254614295,-1.36634951453686,4
394,0.835719668951859,-0.16183174111862098,0.5280975381605212,0.0,-0.8477295086443981,2
395,-0.5591399483893598,0.5709941226866619,0.32269818773737713,0.0,0.0,2
396,0.0,0.0,0.0,0.0,0.0,2
397,-2.9920993556655024,-2.2960320120439217,0.0,-0.14397220671234875,-0.30875321319742177,4
398,0.5928631450556937,0.36549962247725454,0.0,0.35852813381683435,0.3903379816728222,2
399,-1.3140274505528295,-3.2513629627101928,0.5280975381605212,0.7304969112037922,0.7192049996615746,5
400,0.835719668951859,0.0,0.0,-2.728934707433504,0.0,6
401,0.5928631450556937,-0.5214521260779343,0.7899919241476452,-3.72893470743351,-0.4670435141563305,6
402,-2.9920993556655024,0.0,0.0,0.0,0.0,4
403,-2.9920993556655024,0.2506198190543796,-0.053450298147871736,0.17795588817501323,0.5641220599156002,4
404,0.0,-3.2513629627101928,0.42905016890971087,-0.40700661254614295,-2.1838714627514624,5
405,-0.06609993710924221,0.8329917372139666,1.0115694937025395,-0.028494989292413297,-4.257120444782117,0
406,-0.5591399483893598,-0.5214521260779343,0.0,0.0,-2.1838714627514624,0
407,0.0,-1.0015846535786617,0.7899919241476452,0.0,0.19271601707401317,2
408,0.0,0.0,0.0,0.0,0.0,2
409,1.0435245540652602,-0.3304655091077913,-7.193001650546848,0.0,-1.0838597307765307,1
410,0.0,0.0,-1.766736895844571,0.0,0.0,2
411,0.0,-0.3304655091077913,0.0,-0.9215797853759006,0.0,2
412,0.0,0.0,0.0,0.0,0.0,2
413,-2.9920993556655024,0.0,0.0,-2.1439722067123497,0.0,4
414,0.0,0.0,-0.3728226881314782,-2.728934707433504,0.0,6
415,0.0,0.0,0.0,0.0,0.0,2
416,-0.06609993710924221,-1.7262719179664316,-0.20431696377449904,0.0,0.0,5
417,-0.5591399483893598,-0.5214521260779343,0.0,0.0,-1.0838597307765307,2
418,0.0,-0.5214521260779343,0.9414246696742622,-0.7289347074335055,-4.257120444782117,0
419,-1.3140274505528295,0.0,0.0,0.0,-1.0838597307765307,2
420,-1.3140274505528295,0.0,0.5280975381605212,-0.26950308879620843,-0.6448662523932025,2
421,1.0435245540652602,0.0,0.0,0.0,0.0,2
422,0.0,0.0,0.0,0.0,0.0,2
423,0.0,0.0,0.0,0.0,0.0,2
424,0.0,-0.16183174111862098,0.0,0.0,0.0,2
425,0.0,0.0,0.0,0.0,-0.6448662523932025,2
426,0.835719668951859,-2.2960320120439217,0.867694281140889,0.4409902940088071,0.0,5
427,0.0,0.0,0.0,0.0,0.0,2
428,-2.9920993556655024,0.0,-3.2861110549381505,0.0,-0.036339073351636136,4
429,-1.3140274505528295,0.9844761554634643,-0.053450298147871736,0.9715050107075872,0.4798451493841079,2
430,-0.06609993710924221,-0.5214521260779343,-1.766736895844571,-1.407006612546143,0.0,6
431,0.0,0.0,0.0,0.0,0.0,2
432,-1.3140274505528295,0.0,0.0,-0.9215797853759006,-1.71796163367407,0
433,0.0,0.0,0.0,-3.72893470743351,-1.71796163367407,6
434,0.0,0.0,0.0,0.9149214823412191,0.3903379816728222,2
435,0.0,0.9844761554634643,0.5280975381605212,0.5929933874538564,0.9244459630956108,2
436,-0.5591399483893598,0.0,0.707865157434084,0.6633827153452554,0.0,2
437,0.5928631450556937,-1.7262719179664316,-0.5636450304670557,0.0,-4.257120444782117,0
438,0.0,0.2506198190543796,0.7899919241476452,0.6633827153452554,0.0,2
439,0.0,0.0,0.0,0.7304969112037922,-0.036339073351636136,2
440,-0.06609993710924221,-2.2960320120439217,0.0,0.0,-2.876298660841177,0
441,0.0,0.0,0.0,0.0,0.0,2
442,0.0,0.47190256028005423,-0.5636450304670557,-0.40700661254614295,0.0,2
443,0.0,0.91072128551494,-0.20431696377449904,-0.9215797853759006,-0.4670435141563305,2
444,-1.3140274505528295,0.0,0.0,-1.14397220671235,0.0,2
445,0.0,0.0,0.0,0.0,0.0,2
446,0.0,0.0,0.0,0.0,0.0,2
447,0.0,0.0,-7.193001650546848,-2.728934707433504,0.0,1
448,-2.9920993556655024,0.36549962247725454,-1.3601116363819243,0.7304969112037922,1.1593252488895547,4
449,0.5928631450556937,0.0,0.0,0.0,0.0,2
450,0.0,0.0,0.0,0.0,0.0,2
451,-0.06609993710924221,0.0,-1.0432545310419845,-3.72893470743351,-4.257120444782117,0
452,-0.5591399483893598,-3.2513629627101928,0.6207795406703727,-1.14397220671235,-4.257120444782117,0
453,-2.9920993556655024,-0.01086246716667254,-0.053450298147871736,0.0,0.0,4
454,0.0,0.0,0.0,-0.5590097059911936,0.0,2
455,0.0,0.0,0.0,0.0,0.0,2
456,0.0,0.0,0.0,0.0,0.0,2
457,0.0,0.0,0.0,0.0,0.0,2
458,0.3006823935623838,0.7508345929940565,1.0115694937025395,-0.5590097059911936,0.0,2
459,0.0,0.0,0.0,0.0,0.0,2
460,0.0,0.0,-0.20431696377449904,-2.728934707433504,0.0,6
461,-0.06609993710924221,0.2506198190543796,0.5280975381605212,0.2710652925664945,0.7909122516397037,2
