,0,1,2,3
22,-1.1725187731290048,2.9241947330227447e-06,1.0322661816442036e-06,9.647666683182399e-07
23,-1.1625244229403975,-9.103167816770785e-08,4.455896503441359e-07,5.398042261005667e-07
24,-1.1521230941144118,-1.1199286678309495e-06,-1.0364121197370402e-06,-2.486154572281518e-06
25,-1.1413002985627543,9.380654056312387e-08,3.12604601215849e-06,-1.7512435232730841e-06
26,-1.1300324387332157,-1.778350843140153e-06,3.342651366033955e-06,-7.803482474583526e-07
27,-1.118289666726385,4.2758446022750363e-07,-6.146056207301243e-07,-1.349575361347423e-06
28,-1.1060460268312486,-3.133806567023889e-07,2.770507724236815e-06,1.3963336109789823e-06
29,-1.0932793700131613,-5.213757573729882e-07,9.337706349255015e-07,1.8434228464970365e-07
30,-1.0799503488886173,1.6157942824834848e-06,8.27821648341498e-07,-1.7454524374573357e-06
31,-1.0660297629938986,-2.05335721778499e-06,3.684086950839216e-06,6.659795171448657e-07
32,-1.0514740184632432,-4.114069843130785e-06,6.330673893994998e-07,1.3303194045730105e-06
33,-1.0362586081032024,-2.782941474738232e-06,2.1708755021387915e-07,1.3546749372374614e-06
34,-1.0203373556020772,-1.005772248680037e-06,2.8250495373027817e-06,-4.63383086675602e-06
35,-1.003660919304797,-1.944894857386359e-07,9.566970943231112e-08,-2.8484827530213253e-06
36,-0.9861882960863282,-1.5690772137977316e-06,4.139546854631249e-06,-1.8210283726297072e-06
37,-0.9678562308059512,8.157116501150696e-07,9.052702766298992e-07,1.8809504039873914e-06
38,-0.9486124224273034,-2.888987489513273e-07,4.76948025796009e-07,2.7293567367399005e-06
39,-0.9284136291863867,2.7593617752397215e-06,2.114552138554604e-06,-1.1352511048879493e-06
40,-0.9071648130328278,-2.6063069263060346e-06,2.256499361474873e-06,-5.059831573372628e-07
41,-0.8848156476451728,3.371534997131942e-06,1.0363711100414008e-06,1.0163956086035528e-06
42,-0.8612729815102481,-9.63676588167095e-07,-3.8626030779420617e-07,1.7375922229546231e-06
43,-0.8364651712901148,-3.5619431565381277e-07,-1.9017647692742834e-06,-4.19426596589504e-06
44,-0.810289167672535,-2.586030067891487e-06,-2.0976751438084307e-06,3.1736740806233288e-06
45,-0.7826469400974603,-2.3103057458506715e-06,9.87779432914948e-07,-3.398994654815052e-07
46,-0.7534167046821038,-1.4501651650900005e-06,-5.152864575586058e-07,2.251316991705443e-06
47,-0.7224928995209488,1.9149853479061285e-06,4.7397467171639285e-06,-1.6949736099010349e-06
48,-0.689732071612959,1.1347997222604933e-06,7.295710563459679e-07,-1.6724523681319742e-06
49,-0.6549844905842113,-1.5562395810492236e-06,2.161219135099479e-06,3.044282402431958e-07
50,-0.6180879440295295,-2.1983887782961453e-06,1.0454921274549722e-06,-4.0259391684456525e-06
51,-0.5788564413874077,6.552957875632925e-07,-3.122003451400124e-06,2.4410766038050584e-06
52,-0.5371020872340884,1.506708175183502e-06,-2.193833064378925e-07,1.5721830230984446e-06
53,-0.49259236259460354,-1.3705178657785755e-06,1.5083899919665633e-06,8.702572926989026e-07
54,-0.44508118711010064,-2.118064410486231e-06,-3.7443019915983644e-06,1.7127565038704655e-06
55,-0.39429666958851434,4.101119203209214e-06,4.66783338370913e-08,-9.587220804311604e-07
56,-0.339922678730463,5.860759406603466e-07,-6.173970232281611e-07,3.126112573601479e-06
57,-0.28162547482396644,-2.761587745842009e-06,-3.453443889758767e-06,6.470412338922728e-07
58,-0.21900784051544445,3.031619822485565e-06,1.2959459577688293e-07,2.6613031387349734e-06
59,-0.15163289030817806,2.986618519097012e-06,-1.7395472641582033e-06,4.701004438092331e-06
60,-0.0790128129477584,-4.678817717238687e-07,8.747820067607492e-06,-3.8772720431935314e-07
61,-0.000590561667825012,2.5466009424342278e-06,-6.229452349365306e-06,-2.3880271869661893e-06
62,0.08430682682083733,-1.2861878089400966e-05,-1.879582727198903e-05,-1.666493776583352e-05
63,0.17631681898593035,3.563792391134482e-05,-7.169208219040546e-06,2.1117190691549758e-05
64,0.2763797962631672,1.476342787695012e-05,-7.379481055780346e-06,-6.129027917909421e-06
65,0.3853759608676634,-4.977973966452387e-06,-8.440506646945067e-07,4.9265919345171764e-06
66,0.504436769145736,-2.91300376497744e-05,-9.274816035131916e-06,-3.6114752685455914e-06
67,0.6348092128496243,4.520721178129239e-05,-2.751254223887223e-07,9.11425950289764e-06
68,0.7780542564682218,-3.369516366671932e-05,1.13740028288567e-05,2.3312979371088727e-05
69,0.9358320031331985,3.067771424114518e-06,2.4522085465827903e-05,1.6378500738828926e-05
70,1.1102001842701066,3.177579122087826e-05,-1.9748156265819716e-07,-1.4454540686254132e-05
71,1.3035758604985965,-2.9379402560647527e-05,1.9376522963909792e-07,3.5143292526022135e-06
72,1.5188394649854422,3.0166982882551263e-05,5.296636920171238e-07,-1.711882886149159e-05
73,1.7594621509232347,1.593454349546608e-05,-3.3096472663585175e-05,-6.420996281349123e-06
74,2.029466793904017,-3.645357176212949e-05,3.986845121706217e-06,-1.4603095578834963e-05
75,2.3339234030054037,-9.54307433892465e-06,-2.0229612151534404e-05,7.2139069795303795e-06
76,2.6789786316555926,4.7629928621228945e-05,1.2403117044534895e-05,-3.428990964501194e-06
77,3.0721476168825377,-1.953510046426299e-05,6.956838611626992e-06,5.555112749751345e-06
78,3.5228378827186306,-3.3408308734994563e-06,-6.933577104462074e-06,-7.866079220614913e-06
79,4.0427016990434765,1.3132551290873096e-06,-2.60301356691528e-06,2.2578174040922827e-05
80,4.646880655774689,-3.4434278515238503e-06,-2.7747084896390106e-05,8.997542905078704e-06
81,5.354483717201731,-7.83727534170442e-06,-4.285375965196181e-08,-1.7995392961871193e-05
82,6.190626170987372,-1.911530873366374e-05,-1.6888717775387363e-06,-3.782466765182846e-06
83,7.188372385944545,9.175657362359146e-06,-6.8608190066932195e-06,1.6091457928232855e-05
84,8.392176341605616,4.2234896615589435e-06,3.590577985024268e-05,-1.3372394761596018e-05
