ID,KSJ,KGJ,KLJ,TAU,KLG,KXG,KXGI,C,LAMBDA1,FGI,KXI,GAMMA,BETA,D,GB,IB
4,0.0174749909,0.019154327,0.0005418968,59.6008652956,0.9934530178,0.9623317178,7.58207323957466E-05,2.8825136406,1.9632223746,3.8604784901,0.0594247905,3.5907403635,2.1096783483,415.8715400723,4.2993306875,14.0980269833
401,0.0280481877,0.0169098895,0.0059943724,102.9835183591,0.8554753085,1.417486278,0.003529946,4.538769975,1.0784593523,2.212309402,0.0486881242,3.8520727438,199.4811393409,417.6187421187,5.0100683962,13.8955867583
283,0.1743539531,0.068858013,0.0522874716,65.2186688108,0.9199606199,0.0293377705,0.0001000441,0.0404300224,0.6128735426,4.5954451379,0.01875445,1.5177927288,199.9726340302,415.1753599795,4.4752687537,14.5943321568
284,0.0588482657,0.0211568021,0.0400736354,49.4695386659,0.2117513788,0.0205416336,0.0002509823,0.1067682971,0.0008345282,4.6158327673,0.0389121987,2.0228778977,11.1635983166,405.9406797603,5.3986486425,15.0087499978
287,0.0575394719,0.021699963,0.041168743,48.4698619923,0.0347769311,6.8871337800899E-05,0.000285675,0.1792690199,0.0152862286,3.7099973529,0.0687217499,2.4411102109,9.5485438945,419.8969542442,4.8194777133,13.3203404691
1442,0.1238686764,0.0353296501,0.0953764736,41.3009775265,0.1202081567,9.17702985531212E-08,0.0001339624,0.0475963473,1.89146123923429E-06,4.9894611606,0.0528541174,1.5845259631,8.7422330732,420.2296855455,4.6704869148,29.4959457909
1343,0.0665970421,0.5839283592,0.1791479225,85.7297592484,0.1610664164,0.025510034,3.6725059027225E-06,0.0112535357,0.2435358741,4.7306234436,0.0100614457,1.9103675332,8.2344904525,417.1305490169,5.1850046048,62.0899538124
981,0.188040851,0.0096843063,0.0079437611,55.4211372454,1.5891711449,0.5405650022,3.16573895731974E-06,1.220898616,1.5462122712,4.7255987774,0.2570852248,1.499543664,30.847656552,424.3941678363,4.0864267945,41.8398537479
679,0.0811568517,0.7628420968,0.2411216771,68.3665283621,0.0347475626,0.0112013376,7.22417121311589E-05,0.0265338908,1.0069795254,3.8291294308,0.0621486731,2.9745551575,2.1169729815,414.9869122189,4.6474173974,43.9980092834
1092,0.0259287735,0.0730544815,0.0523060322,83.8722038038,0.219057928,0.2140588913,0.0010135326,0.7054507255,0.0007681304,0.3440069514,1.9875038494,4.5800718512,132.3840286011,405.4360069233,4.8347120486,39.455789719
1093,0.0061987146,0.0767515846,0.0133759061,103.8209063784,0.6637081118,0.2520438693,2.15133223525293E-07,1.0699494001,2.0828686938,4.9999956941,1.9681794128,1.818277287,17.5384933116,424.9999961608,4.6893479173,29.3999964175
1157,0.4850242972,0.0522342267,0.0050642692,119.9782313035,0.5768462534,0.0001098184,3.01177930632162E-05,0.0176248674,0.0003308438,0.1841105791,0.0342912809,4.3833734861,199.9998444453,412.0803697991,4.7762321743,55.2094365309
677,0.0270046399,0.1094824513,0.0448285233,64.1194279173,0.9472285025,0.1596263959,0.0002592161,0.2250800452,0.2724856483,2.7482542818,0.0346045213,2.4084437614,199.9999912212,422.8938046113,4.9942071676,24.9952300347
671,0.0307984281,0.0599842414,2.94658995349348E-05,37.0123613075,0.7807481221,0.0212166052,4.45338263702243E-05,0.0195585906,0.0236097049,3.9254618356,0.0174682305,1.7545419578,75.7308116429,413.1140599291,4.9030170077,43.7701008857
263,0.0963391428,1.2219288157,0.5333666091,87.2102152372,0.9692870673,1.10944758806821E-06,5.0733593917008E-05,0.0251040713,1.1122463384,1.2288695372,0.0236108955,3.8115263823,2.3088193411,424.8569443553,4.6984722984,52.0847301272
262,0.0482721695,0.0714841282,0.0531682654,56.2777124369,0.0589647955,0.091571155,4.35111597364706E-05,0.0416873673,0.0020386932,0.1515728486,0.041429888,6.6203258024,189.4133417016,409.2866285214,5.175185206,48.0970747509
260,0.058114382,0.4679157784,0.2074711947,82.009482163,0.2346456174,0.0343484264,2.27850064892952E-07,0.0168629038,0.0006849697,1.6994774094,0.0180308126,2.4783862863,10.4351781746,419.6402861136,4.5950118222,14.0442650478
1121,0.0376591879,0.0364858597,0.0362316138,108.9607139204,0.3983717733,0.0340054234,7.77602797942988E-08,0.0723230147,1.1029385892,1.0765818441,0.0224953749,4.7683158636,4.0242688627,405.9683429736,4.5205697477,20.9909043819
332,0.1665299446,0.1634208613,0.0546009617,64.6149122198,0.0337136187,4.61422608990504E-05,2.77207261616429E-05,0.0143280547,2.3546715195,4.9920903382,0.0099206033,2.8309938806,4.5041324032,413.3841628068,3.9880948481,14.0806253482
399,0.0602784089,0.0721605207,0.0619702356,73.8180423094,0.0639086266,0.034843137,1.63377086595313E-05,0.0825367615,1.9220274968,0.9355129162,0.2995055447,3.094585842,3.1432094569,417.2741120572,5.0342784141,49.4700121645
58,0.0231641687,1.0639907497,0.1356272598,87.9851314768,0.2722863139,0.2807326341,0.0031863914,0.5013675949,0.0008522102,4.3921672879,1.7220720489,2.9913758814,1.8844341118,410.5641639959,4.5061563123,22.1687571113
1215,0.0480021505,0.0326988637,0.0124743354,101.8757010819,1.3099192182,0.124854545,3.07317327709766E-07,0.2060401388,1.2993382302,1.3919367458,0.3660480417,2.5529077877,3.7165580339,423.2443312923,4.8450601216,57.0983248223
55,0.0674682321,0.0616399742,0.0441797779,80.4513753171,1.3057715817,0.0238471461,8.11019408543772E-06,0.0453000995,1.9543017824,0.0397333312,0.0054867854,7.3741265965,3.1182926071,420.595233921,5.1071915609,44.0474893371
53,0.0159399744,0.0428382967,0.0472436791,75.0290370892,0.0168535153,0.4598834512,0.0008868235,0.5420415538,0.3843082692,4.6022289022,0.0334359963,2.6401759977,6.9181942519,414.3226079591,4.8346797924,45.8288960893
52,0.0175185724,0.0561787422,0.0296765904,56.9048117272,1.4421448272,0.527745124,1.44363315684454E-07,0.7386615979,0.2200514608,0.1708384249,0.0408094184,6.4685612837,2.5456283976,406.089162671,4.6168588728,13.9173308199
534,1.6634113056,0.0467481213,0.0036650477,32.157387629,0.9222601123,0.0072598455,1.40842627363846E-07,0.0152611066,0.53120507,2.7295552559,0.0003059731,3.9101070338,9.4818527082,420.2766071953,4.2992765595,13.9795724551
370,0.1115325605,0.1527022802,0.1439042088,61.9677597654,0.0553078805,0.0113140027,1.40017814874665E-06,0.0189331375,0.3762925204,1.2432366264,0.0164286986,2.8114008051,9.3267880944,408.706763854,3.7779754946,14.1229197889
827,0.0377720511,0.0298812143,0.0153018178,70.9658065632,1.5218685181,0.0491211431,2.72975737363356E-09,0.1067246632,2.0237581513,4.1819116482,0.8472839883,2.3137293948,3.5104516544,416.8417053686,4.6550832701,38.994953124
374,0.0539910564,0.0270144149,0.0271148225,48.4672751039,0.1705605931,0.2925141416,0.0004344158,0.4863823835,0.0486799511,4.9782045297,0.0334658406,2.2003208225,8.1069468838,419.9748783243,4.7991226141,13.6696489363
911,0.0721226193,0.007248431,0.000110233,63.9967715088,0.6863547687,0.3966481179,5.04722958770802E-05,1.2267674872,0.3766188816,2.0685354281,0.0875819884,3.483508798,7.1230952357,421.0913846126,4.9023962785,26.9030830967
200,1.9999388348,0.046472354,0.0096019948,119.9946215804,0.1919377919,2.72266749143405E-07,3.85754266276751E-05,0.0233934912,2.14672325913975E-05,1.0682870747,0.0313537991,3.5631604919,2.3539303931,407.1582475376,5.4159410085,55.1086780974
983,0.031316408,0.0445915174,0.0339219837,52.6223370005,1.5050116616,0.7681759929,0.0008270649,2.1839140678,1.8855701033,4.9491505142,0.2014672018,3.7610991971,1.6294176115,424.7157375383,5.2698336269,32.1902162968
980,0.3712738808,0.0738470103,0.016128791,74.348808737,0.0425019962,0.0051775127,1.98744721950505E-11,0.006172464,0.7502044055,4.9810084085,0.038060142,2.2866263113,3.3604646714,414.6388115832,4.7557351338,67.7403262762
618,0.0120665774,0.0497060152,0.0215997421,101.8064220639,0.1425188766,0.2595495903,0.0001322409,0.2354331482,0.0007167572,1.2087088314,0.3125662897,3.1762128927,199.9602839101,411.1009475141,5.1864212492,74.5587420361
703,0.0172410568,0.1167562453,0.0343465269,83.9437890475,1.1009967743,0.0012450525,0.0010342349,0.8286283865,0.6280329226,0.325965282,0.6991894361,4.5594497065,4.1578777429,420.1718582476,3.7783684291,19.55159057
68,0.0237724781,0.6188431909,1.7897082438,44.4484677429,0.1425275141,0.4285868932,0.0008588471,0.6611645267,1.5231474008,4.9999794029,0.0960215258,1.9509725376,7.4483051436,424.2840963236,3.9901585288,14.6706683812
202,0.0475651882,0.0254902907,0.0177440707,99.2050983011,1.7380370371,0.0288791464,2.29694857607582E-06,0.0902591062,2.0819080064,3.6179583626,0.0478408811,1.4444436325,195.562422681,413.0491180614,4.8156703149,76.2771180653
110,0.0704308634,0.0164276836,0.0454966963,101.970602593,0.0340986328,0.0272069993,0.0004781433,0.2975602542,2.055882327,4.9766541802,0.0418632883,7.2796686386,1.4866807134,424.1357398987,4.5844445931,25.885597626
82,0.078944248,0.1591715082,0.3277787752,50.3017664921,1.7435295895,0.0001922891,0.000047022,0.0228311119,0.2087656809,2.1423458719,0.0128213169,2.7182933493,4.7623098855,411.2276212052,4.3077964251,16.8690153287
80,0.5073570986,0.062595156,0.0291944948,76.8641747696,0.3303143092,2.01774702678598E-07,4.95024590823085E-05,0.0196026576,0.000000576,2.0757596162,0.0457898631,1.7071504144,8.2895181713,416.5313476258,4.5984028483,61.7036577172
81,0.0561862226,0.0375629318,0.0183991166,47.4826691397,1.7148055631,0.027970063,4.58370257599854E-11,0.0484394082,1.9999825164,0.3414372068,0.070874905,4.6697771329,23.6222400015,412.9351837059,4.7575714421,30.2224475501
86,0.0293538096,0.0365851332,0.0103332644,58.3534294018,0.4882466789,0.5774003137,0.0001662295,0.5904051147,0.0879538954,1.1453797476,1.9982073776,2.428933266,2.153435575,415.0113334599,4.0398725716,48.2783861703
118,0.0160937017,0.0260893672,0.0111702619,103.8607410621,0.628695529,0.2377509685,8.69914898453421E-05,0.7629307633,0.2607243094,1.0031502714,1.8835226493,2.8734178979,6.1414828956,419.6092496013,4.6402542611,45.9598282388
312,0.0162636477,0.5971618719,0.813904776,52.4768009521,1.7192369257,0.0259809753,5.66015875836706E-05,0.0898703237,0.4559556485,3.9186573366,0.0248810233,2.0621886694,9.5226540056,420.5511526002,4.8008717813,31.2641275579
1171,0.1287610789,0.0168234912,0.0101035407,83.8495152062,0.7517718952,1.442010065,0.0028891745,3.4756123008,0.5619018618,4.6909773252,0.018480947,1.642447306,11.1665233693,408.7718555199,4.7747436922,53.3102537686
536,1.4999978931,0.0013910126,0.0006705154,102.7271862917,0.105897033,1.22101511616095E-05,2.73727878854065E-05,0.1230964547,1.93509782613213E-06,1.4008296892,0.5648061104,3.4113374467,199.9259796769,421.4406916394,4.9939476286,43.4997950066
1091,0.009778663,0.2544300623,0.2000620829,88.3795209777,0.0137170237,0.2843791154,1.73746857852952E-05,1.322184663,1.1132556136,4.2764897267,0.0277452676,3.105772844,2.1435956072,406.5773930885,4.881217444,27.1160418734
1113,0.0190285221,0.0157016852,0.0099226013,109.8133523196,0.7358789345,0.1619414245,7.23329567651156E-08,0.5818358241,1.4422693813,1.1374692291,1.9402472422,3.2779380317,3.5361900548,424.9998847488,4.0850106612,23.0999878608
1257,0.0117306141,0.0287754786,0.0029057792,69.3116934588,0.0323285348,0.9343056575,0.0005146577,3.3493964274,1.6156779999,4.998611289,0.1848513098,1.3624882966,8.3726008176,414.8317857608,4.7999670887,71.4441591383
1251,0.0575766778,0.0720182857,0.00001,119.8859586476,1.3341753796,1.60250331621158E-07,6.23002048589262E-05,0.0238587786,1.95334367646708E-05,4.6324206721,0.0264768564,1.9509126413,5.8548131339,405.5568717879,5.2030375065,25.3209067421
170,0.0378894701,0.037582331,2.64777428498326E-05,119.9866658548,0.0178221215,0.4069063065,0.0004890704,0.753733471,0.9093445235,2.780503575,0.0275202275,2.5116818702,9.8403414964,420.1986869336,4.8451029551,14.0219516314
425,0.0744692054,0.1542561422,0.0426186153,76.1521035995,0.1482677066,0.0145481166,1.27506875355645E-09,0.0196242929,1.8933939256,4.4801239211,0.093423398,2.9901830511,2.8778386023,420.3336910462,4.6018278819,30.4439035313
1392,0.1004770547,0.1199228752,0.0003615663,75.0594856833,0.0032287688,0.0027228105,3.40121511632126E-05,0.0112298662,0.0001181556,4.9999276395,0.0430227903,3.9397679641,2.1612935374,419.6978595476,4.3887948244,26.2497650323
427,0.028449407,0.0349468526,0.0679330579,89.7650618441,0.023775073,0.0049640926,8.82738157669084E-05,0.0647850952,2.1181982347,1.1546731545,0.0242016876,6.6878142998,152.3564238155,424.6907056312,4.7133362621,14.6509956738
912,0.250139259,0.0090603724,0.0054921677,89.5156381445,1.0150616757,0.0219012524,9.42947456599742E-12,0.0620036547,1.3830080716,4.9195916209,0.0455356902,1.4692235442,7.8922032568,413.482311596,4.6550784907,63.9054492737
1421,0.0052754801,0.095910956,0.0114011682,103.8206929006,1.7171178527,0.2431779699,1.04246552715164E-07,1.1064940201,1.012406182,4.9999743324,0.4171080787,1.8530499859,196.5375084976,424.9999736588,4.5360662557,60.4411826218
1420,0.0215700633,0.0227927456,0.0068512069,58.5556639947,1.7104776319,1.5187025987,0.0001156029,3.9107588993,1.9607209453,1.3483690717,0.1425064972,3.3336195622,10.21472159,409.0993377244,4.9096699166,21.2924112941
1133,0.0383158275,0.0169195593,0.0199130583,86.0077915248,0.0415351563,0.0436498171,4.46231604531034E-08,0.1404541943,2.2727262312,1.3699321147,0.1249598385,3.193963081,4.2353577915,424.1067462764,4.3449901685,35.0673090425
303,0.0750697612,0.0210329304,0.0438819604,76.1015220348,0.226518544,1.35572620637591E-05,7.0785139992089E-05,0.0260714933,0.0044701956,4.9787393703,0.0395916226,2.0861450002,3.3193704161,416.8092472391,5.1995880866,35.5305030654
1134,0.7102716165,0.0174314657,0.0333498813,40.1503366297,0.1272619412,0.0383419234,1.83996301712718E-05,0.0679329006,1.2815223412,1.9533705427,0.0282977525,2.2799492914,41.1855649978,421.2466474578,4.6776676982,27.2058777919
245,0.0582947475,0.0629263661,0.1086576313,88.7510476873,0.0246066083,1.80855975944124E-05,7.91753870833974E-05,0.0371321191,1.42254774499351E-05,1.8978263372,0.0097156601,3.7408421965,4.3209473148,419.3202196311,4.6558656784,14.1519017004
1384,0.0482056015,0.0480352188,0.0001870127,111.4809333287,1.6994819193,0.0143791325,1.43049410606357E-09,0.0217600628,2.1738223135,4.9990190495,0.0096884319,1.581433325,163.8100121322,424.9086313708,4.5781617875,29.3999781921
247,0.0257068116,0.0235508822,0.0114365753,97.015106383,0.9265235386,1.0065640017,0.001111871,3.6968403441,1.3074833496,3.6230361583,0.0795182889,2.7461784739,4.2052639731,410.7653263608,4.7913947131,14.2169939069
246,0.0503749246,0.0511353076,0.0572627225,68.3222785297,0.2016450813,0.1060433258,5.36215927344495E-06,0.0788893952,0.0112946979,4.4025610458,0.3583416961,1.3780805644,9.5222622533,411.7986088373,4.7147781878,41.4295628645
241,0.0300611366,0.0192179954,0.0170912258,103.1228744638,1.6055629347,0.0730226682,2.66504994098209E-10,0.2612364176,2.2726473423,0.8799815971,0.1174067596,4.3586137052,2.3917877444,419.1763309606,4.3959386956,27.2526505449
148,0.0154584653,0.0355104603,0.0304657731,72.4526554563,0.068726823,0.1343340591,0.0006194455,0.5388199918,0.4674893503,2.4414896031,0.6903085585,2.1244050056,17.8109464323,415.9380929451,4.7179842246,32.9933863999
243,0.0820650673,0.0583116386,0.0394394307,75.4515094426,0.0920874587,0.02540397,9.24876922327409E-06,0.0433931692,1.9495978551,0.0904339543,0.0125332249,6.1497103982,157.3273628354,414.1136818893,5.0051121318,72.30785386
242,0.1364337761,0.0539708388,0.0714251739,88.763936989,0.019746377,0.0050236607,8.17867079592971E-05,0.0345001177,0.7796691827,2.687392155,0.0135755938,2.0448488001,29.0366057148,419.4739509995,4.3003990116,38.055884032
1014,0.0457949391,0.0349435534,0.0107984962,93.7878405753,1.0810739254,0.0225451005,6.44329262231192E-10,0.045401939,2.1276259199,4.7768773868,0.0669593225,1.0805190725,35.1137764203,413.7895539793,4.6698519116,88.6877662386
1386,0.3644844485,0.0221395612,0.0144980138,93.1715992112,0.0875163158,0.3549285893,0.0008561716,0.1341179482,0.0711411985,1.8688341366,0.0207729664,3.4396441893,1.8388975836,415.8283691963,4.7325709756,63.8811328888
1435,0.0304911911,0.0131980257,0.0052881641,97.1721054324,1.2255318563,0.7548694201,0.000009011,2.6973005408,1.3241722607,0.6990250462,0.2951507996,6.3886272659,1.5015278325,415.3510608882,5.0996977003,33.4578369085
1438,0.0101205224,0.0555354907,0.0474514896,46.6920698423,1.4817768648,0.7543373339,0.0058762805,7.3905949086,0.4129328258,4.3309454707,0.0622831727,2.3353933008,7.0908165432,416.4580183876,5.0000012186,21.0285007364
518,0.0602074345,0.0323023376,0.0046696571,87.4419425767,1.5267412989,0.4974433445,1.13690316404017E-06,0.3075916045,0.1067951462,3.6005507998,0.0063002381,2.6796789072,9.6619072519,419.6445935494,4.9327472163,13.7033886546
538,0.0174684023,0.7286736955,0.2231504095,119.916656685,0.8299521036,0.0102900072,3.24883920773929E-07,0.0283609901,2.3255775756,3.3216530265,0.0031310573,3.2277097814,9.9067762389,424.7488797897,4.1991629225,16.6846294808
1000,0.0176013441,0.1265349133,0.0826426511,85.3290352026,1.624680523,0.1601367885,0.000000015,0.3932976953,1.0440477899,0.6311608666,1.9996918284,2.763468707,7.1634948993,424.7321515962,4.9635841132,77.1402540705
621,0.0770909362,0.7233508244,0.3312216201,73.2868625092,1.7493296521,0.0003134993,7.12390900069602E-05,0.0190658476,8.75455491062626E-05,3.7305947358,0.1577140646,9.7953364928,1.209369152,405.9261170499,5.0921552844,29.3998297603
620,0.4500182763,0.1555434554,0.1848427199,55.9679120777,0.0508499558,9.25194926671895E-07,1.46802338485804E-05,0.0208413445,0.0001259177,0.7400608334,0.0213630687,3.0657242132,14.0550764782,424.4767684119,5.1981569849,57.9500032845
1221,0.0762659003,0.0349208796,0.028762918,33.5288880463,0.088621178,0.0126222027,1.37235051611558E-08,0.0169661799,2.3255679711,3.7470550743,0.1270577612,1.4700439967,10.4591518528,420.4810439905,4.229652431,43.0489534138
1220,0.0196384258,0.0125563177,0.0077149395,103.8753029807,0.4358634545,0.192222063,2.76636600038795E-07,0.8377071302,0.7420385482,1.3039998742,2,2.6880436772,6.7342095757,420.3460755968,4.767552295,39.7139753798
452,0.0028184857,1.1208196839,1.5421079075,76.8732702703,0.1179234698,0.2503957351,0.0005484983,3.383023334,1.3261712398,3.6308133978,0.021936125,5.0923118151,1.9817397855,424.4932523778,4.8133279429,23.7253937432
453,0.1042026559,0.4041267549,0.6654552562,52.9911629416,0.0121597341,0.0012719915,3.39454652640556E-05,0.0170761456,0.1379029869,4.9631023757,0.0154720318,2.2964747863,4.4932143277,423.5169614195,4.4974909556,22.6054124211
454,0.4254522587,0.0006533034,0.0292581626,57.9445952458,0.021839464,0.4866703486,0.0029063706,2.1399339882,1.6776236647,1.6969592688,0.0527346929,2.2102772402,3.3517045305,417.0897938748,5.1306052741,66.5179715417
144,0.043770649,0.357625251,0.2722534783,92.1025456363,0.0229829763,0.0019983897,0.0001183933,0.0426317948,0.1166352338,1.2154600748,0.0417638326,9.2699505015,1.3049737578,409.5233017401,4.7293849686,23.8353835944
179,0.0174896706,0.050612202,0.0252976086,68.1327026822,0.0314627827,1.17119015644595E-05,3.60173606933438E-05,0.0185004802,0.0035424975,4.2393286076,0.0253313519,2.2626215679,146.9305724563,416.2632216808,4.9132377155,23.8692858378
178,0.0758174028,0.0401178675,0.0821890032,51.5012959941,0.2955368346,0.0123898866,0.0001371968,0.0845967943,0.0366162529,4.4131794122,0.065823005,1.926137591,4.9412668585,405.5497623759,5.3818011904,31.3898898116
176,0.0215455604,0.0176477803,4.85872657110183E-05,115.9221124789,1.5412615429,0.0604130026,4.87482995182129E-06,0.1662346104,2.1636172289,0.136199533,0.3088483983,4.7094308031,160.3590884431,414.3552997728,4.3724240435,14.6989031688
174,0.0109700811,0.9258097796,0.1205834128,86.162672159,0.139568473,0.747086536,0.0003824307,2.0629335257,0.6318099802,4.1523473696,0.0358977162,2.3344952199,7.8453514735,408.3769020086,4.9498956317,14.0615298581
173,0.0250980227,0.0244430994,0.0042421241,91.2461543618,1.5917749418,0.4958966797,2.23690953999242E-06,1.1373220965,2.324150209,1.3677691434,0.067724621,2.0730510769,6.3882961683,421.3795172867,3.9907630401,55.6539802875
171,0.0183564197,0.0081401653,0.0047171056,74.9680819152,0.0883295647,0.2461804683,0.0092883121,4.6685325621,0.5659561501,3.7257975998,1.259074781,6.4353984763,1.3480741609,416.4321827585,4.6000501146,13.9797212392
198,0.0475451337,0.0050781759,0.0144273658,74.4770556854,0.0025793696,0.4939390163,0.0015106559,2.2710315871,0.5289856256,2.3973440032,0.0167074923,4.3119978724,5.3907454717,414.7799739224,4.2420128976,21.9686313483
182,0.0574620549,0.0237487632,0.0321452574,51.0913921489,0.1197861646,0.5721644141,0.0183181607,3.7287486,0.530331083,4.8782680397,0.0712928711,2.3202950669,2.6440390792,423.2700807111,4.8724893758,14.6994516896
973,0.0166544235,0.0187386516,0.0018799755,77.5402679337,0.0381165591,0.5248518849,0.0001177281,1.8128479257,0.8893017163,3.4807109593,1.9950443305,1.7640832046,5.1544696203,413.9143446217,4.8098419802,46.7089538106
971,0.0218308128,0.0304393579,0.0009200958,90.854325315,0.6825185017,0.4169954197,3.94406747959923E-09,0.9508217672,0.9248175274,0.754088651,0.0547332247,2.4066882734,16.3433494448,419.9707304951,4.7999959004,88.2650690935
970,0.1238055968,0.0708813393,0.0624125679,72.2602671234,0.0388251637,2.17665272785156E-05,0.0001214637,0.0400663835,0.0009160959,2.2602322328,0.0623167391,1.6663345854,198.6338242313,419.8628855249,4.7989096953,38.026980342
654,0.0238673981,0.1246206846,0.07245025,81.5520241565,0.1113526078,0.0001079434,1.31722333252792E-05,0.0148301586,0.0001097746,6.58263881255845E-05,0.0537119017,9.998785007,81.9696749523,419.7726839101,5.3411611186,61.180698267
978,0.0297824312,0.0114834842,0.0065332098,103.722843691,0.5668662266,0.2153983283,4.48872030309329E-05,0.8777814059,1.555169193,2.6802173032,0.2099445966,2.6281076304,7.1572210561,419.0922499758,4.8004826284,15.9348149717
656,0.8297913743,0.1005765358,0.0245953141,75.0582807058,0.0890564884,0.01538583,4.98666126107972E-08,0.017639323,0.9998797204,0.5434725165,0.0424185613,7.0796896656,1.5100321142,414.3479985046,4.7701554283,52.5119854173
183,0.0399840369,0.0218141622,0.0240190189,87.4681612358,0.020761448,0.0395927949,3.06332189999745E-05,0.1175589083,2.4385692342,3.3442850073,0.033985575,1.9307449269,9.2962650654,410.1542292606,4.0999228584,34.2411111122
180,0.0226958681,0.4690842041,0.4173043313,54.0520352203,0.0364425024,0.0199800921,0.0001248331,0.0999713491,0.7568928595,4.9886846772,0.0603322965,5.2722489561,1.448510612,417.6461794763,5.1000505042,26.0133720605
2,0.0832106396,0.5080141475,0.3350442986,74.2126529879,0.0816091002,0.008957315,1.65522861042546E-06,0.0175876522,0.8444745568,0.053653589,0.1900706972,6.5730131326,1.5891591674,415.2406032368,4.5524379835,62.0313391317
652,0.4296526459,0.1619395608,0.0101781923,85.1956389736,0.8903284312,8.30232925241575E-06,2.26266374068312E-05,0.010701038,0.0023907436,4.9953923593,0.01607528,2.6153108276,4.4599016897,416.299861447,4.8908374931,33.2190071016
79,0.0091476886,0.2089048593,0.0847382564,51.8998836399,0.2899615927,0.1754715055,6.06261697745796E-05,0.7455360878,1.0426830969,4.3897313313,0.0513480425,1.8838912343,10.2759305515,412.4009856984,4.7029492459,42.5952281471
651,0.0119133882,0.1700649888,1.28460730483754E-05,64.8203004541,0.382993301,0.0089334423,9.43559513035775E-08,0.0289235206,1.7970188202,3.8928118018,0.0273691262,2.266246443,9.0374534753,407.5636826037,4.9193527389,23.2449477331
188,0.0407424816,0.0157221039,0.0166093353,74.7636153501,0.1154168022,0.3361287076,0.0128103247,7.934138235,0.2765056939,4.1598833505,0.2406686981,1.9803081668,8.0969570101,415.7955372982,3.9308711902,13.7945136861
189,0.0176368438,0.0394344664,0.0042374743,119.7028747428,0.2559176078,1.3621366834,0.0003670117,2.7403733074,1.4119205436,3.0870161715,0.0639520311,3.7122743872,2.6976856911,423.9047366763,4.2181938104,14.1150236269
197,0.0078845275,0.5537249516,0.5204819641,75.0505250092,0.031245574,0.3738321196,3.0285872616689E-07,0.8104694352,0.1988224036,4.9978345625,0.1810273567,3.1921890611,2.6807431153,409.6685258319,5.0181061874,28.8845225793
187,0.0204111459,0.0325515966,2.44402681753868E-05,52.4577181127,1.3300119931,0.4842116151,0.0070276056,5.0081151054,0.8574006671,3.786704764,0.3624106746,3.2012829739,2.4920513399,418.3105165137,4.9268415069,14.0785178875
1446,0.3849025189,1.9999712691,0.3358304627,115.9640419849,0.6529463949,0.0037861349,1.7447887266546E-09,0.0108798719,2.0684320193,3.2929731924,0.0012868445,3.1631661075,9.8706933126,410.9763455596,4.8730465315,21.1844905768
509,0.1283914614,0.1211399089,0.0916949901,76.1520845562,0.1640281468,0.0140453841,2.93122995718116E-07,0.0260192216,1.848518981,3.9680128725,0.0373360684,1.6840447476,13.601138461,420.0532098767,5.2523652455,21.1132970321
193,0.020515162,0.0177467116,0.0029754608,80.6481973894,1.0870164003,0.5838019313,8.34615091574442E-07,1.6031681593,2.0815008084,1.5997346354,0.0670148244,3.3270839321,10.1023988321,416.8770348106,4.7005869206,14.0049960586
229,0.0066746985,0.2293892454,0.1863163181,43.2375267653,1.4183947129,0.2002280303,0.0002163044,0.6534114709,0.5081262186,4.9698674218,0.024310969,2.7787266962,2.3173436544,411.4359643561,5.2979298622,13.7646102165
228,0.0648236303,0.0304041581,0.0321129924,41.6668734754,0.1994624324,0.0270051667,4.14714824546164E-05,0.073544599,0.4195452202,1.9583254245,0.0449728639,2.4887842869,7.1476175472,419.6113588845,4.8836504447,23.702286426
227,0.0546343967,0.0271446846,0.0163193122,85.2534308676,0.0579548648,2.71562852051571E-05,8.76651798667157E-05,0.0262641237,0.0015716534,0.9885585911,0.022734646,8.6422630689,1.2920160634,417.5232599033,5.3354364419,36.244085124
226,0.417207897,0.9853117527,0.1131429091,75.9548080403,0.4765134502,0.0155928595,1.24310517485527E-12,0.0176935478,0.2617849688,2.1785357867,0.025607627,3.9482189671,3.626373454,420.9928323648,5.4726036421,14.3979226582
224,0.0239971339,0.1990644297,0.0919293132,74.6956141083,0.0567327613,0.6992991564,0.002617582,1.9024009111,0.3166855008,4.995161227,1.8069782521,3.8776064925,2.1870829813,412.489967572,4.7890310379,13.8083643348
11,0.0049736158,0.0745954011,0.0140763002,76.3216885076,0.1384497791,0.2354881602,5.26478934504932E-06,1.2196557812,1.1642542439,4.7317529133,0.2291034721,2.068266287,186.9966091971,420.2192890105,4.7976042504,38.731875917
13,0.7474171918,0.0436879369,0.0078477162,85.8791214562,0.0430646017,0.0134338573,1.38525598981545E-07,0.0216667368,0.1997906031,3.2547957044,0.0584437236,5.1986644117,1.8148676346,417.7024710359,4.1000090922,14.5362838296
12,0.0269771782,0.0171116915,0.0136725203,100.8769189394,0.6770561187,0.2374571624,0.000003161,0.8209188557,0.9716118237,0.4435052477,0.9702166828,3.350183412,3.740935588,420.1204785953,4.8854262422,54.7262459204
15,0.2161347997,0.0014861759,0.0015546401,79.8553967011,0.7590529677,0.6708137313,0.003956767,7.3766155917,0.7810135261,1.3704268413,1.1195808794,3.9819173024,5.6029996805,414.5964907618,5.0049257082,48.8798719839
