KSJ,KGJ,KLJ,TAU,KLG,KXG,KXGI,C,LAMBDA1,FGI,KXI,GAMMA,BETA,D,GB,IB,Status
-1.6518423351410552,-1.5113404034479654,-1.9769951464422837,1.866936444857128,0.2347040724459467,-1.0574253718197717,-2.8953167152029016,0.0005708810359922335,-1.9309569376573943,0.6919537783999298,-1.0892196377703616,0.620266842204086,0.1615449657076446,2.6170090278394555,0.7242810100109629,1.8793532822234091,N
-1.5706294129603555,-1.4177770165904684,-1.1941300260994576,1.6218754955747732,-0.3810057751973735,-3.0717496197846113,-3.9663591515408188,-1.1436759163140429,-1.053506220089121,0.6983833125741497,-1.078671613454492,0.13524087413041427,0.943349489882902,2.62288687940488,0.690106409754329,1.8411010607289688,N
-1.5618074267737947,-1.78494855055764,-1.9217279341496256,1.9027731047643093,-0.4785325908913348,-0.4093088314827881,-2.809401390826428,0.25512950026101305,-0.15384265233470604,-0.3139267691825349,-1.2279616616148994,0.5354596737391729,0.6117404336106704,2.6245417855768425,0.7090537643644956,1.4884043966548748,N
-1.679574149412133,-1.001302066917018,-1.0858219966380616,1.7117016955429163,0.24055954740419835,-1.708649571929512,-3.849586220119349,-0.7524750481611961,-2.9424313760973875,0.3820201477873333,-1.2621050603900748,0.3275589362391917,1.036618270405302,2.615004282496737,0.6720849940165714,1.673040808590048,N
-1.2870346624944855,-1.5109155957209128,-1.7711482046113864,1.874862937544949,-1.1012560619000802,-1.5597494375932532,-8.26209760790864,-1.3564315728111438,-0.19071099759924212,0.5944463195329849,-0.10778589585507474,0.3906432209639028,0.5591563148264904,2.6166059186454502,0.7256319444545126,1.546600262082492,N
-1.6111474919361874,-1.8823108025499256,-1.9712852179956288,2.01651359989761,-0.8143327166714198,-1.0551451410537178,-9.354005922900846,-0.4089171139034378,0.04642947496049685,0.10706456312731068,-0.01797636950512808,0.5799272754627345,0.897649166264253,2.6222645222635563,0.7020155436434534,1.4510750716606962,N
-1.1064171109178145,-1.5521264827522192,-1.3387608301773015,1.8591638227353735,-2.2757950982768063,-4.645932466003363,-3.92880383592558,-1.3035969738640782,-3.910420201603847,0.6104292473170043,-1.251835439489266,0.6273969002355403,0.2243386664460892,2.618885256414777,0.7298684874529344,1.3805032128688752,N
-0.960786817649985,-0.4574615144642064,-0.7831294261625366,1.8718810255559053,-0.39071445183452747,-2.903670522770493,-4.289497562275576,-1.4869454015201435,-1.2240899965028107,-0.013298036672137277,-1.2752457981169705,0.3220334881747682,0.9693169394979906,2.6190240869397585,0.7083987916966534,1.7349554955586468,N
-1.3722140264364229,-1.338784290965085,-4.610865124385387,2.076111184924037,0.13674464662795704,-1.940749955111166,-6.713554104453099,-2.2885047485898533,0.08258972052076136,0.17936079336381944,-1.1524115072879044,0.3543675804720013,1.3161760136667329,2.6191624913734457,0.621443674317293,1.1255864342811477,N
-1.2676510238767886,-1.8031012980222716,-1.4333242686493934,1.8746001771225973,-4.377135799478558,-4.6404558257559225,-4.270200407565514,-1.5109750067500125,-2.6763625699954035,-0.3413135298639429,-1.5804316828444471,0.9955623958982339,2.2987196975122948,2.625499469990929,0.7047889130541153,1.4481460722756596,N
-1.7396414665015072,-1.7217137501345132,-2.1208103241687613,2.0195106639578744,-0.08376815463201064,-1.00188848246222,-9.690477463167161,-0.6144394514389896,0.04359188540323103,-0.6966918531079924,-0.3682551622906872,0.8640805834793396,2.072535060987762,2.627324462759743,0.6612723604943016,1.4914525732038046,N
-1.2408675987411204,-0.8064908596901628,-0.6107677972953587,1.9600061006321348,-1.4567588884091174,-4.888218847014584,-4.0513357820719005,-1.4826505341625171,-4.993954084650518,-0.5244157571280386,-1.6727437694970335,0.9998196110138564,0.12481060298557455,2.626651524258681,0.6599831301833606,1.409820441613265,N
-1.6472640243038867,-1.176362566766305,-1.1649446944871638,1.8662910011769096,-1.4613554578378138,-0.2668646150266911,-2.0311630309622783,0.8150532656780161,-0.13259853045010275,0.5830001779302766,-0.7048856116085266,0.6056983773198085,0.3155026991015735,2.6157558646679466,0.6787697577536753,1.1849900136960467,N
-1.005364077792921,-0.04703036532477607,-0.43437948031045737,1.9600420679542148,-0.6163775560155023,-5.070266091776143,-4.2562279665065486,-1.6482939344977812,-2.9579352708562414,-0.18417284204378648,-1.7373785815784784,0.7005454025491548,0.3004097181088365,2.6261152119933038,0.6446688994541567,1.4615862106800388,N
-1.2921974755034773,-1.4598663585694247,-1.7139930959669814,1.7948555049990962,0.232454135974132,-0.7148147191043407,-5.0992308535152535,-0.5471907588360927,-0.3857807144894683,0.6756388462053486,-1.1781468865429927,0.19347397508901712,0.9552741425369282,2.6114562706430067,0.6207389196240695,1.4084040483687703,N
-1.6523251883215997,-1.645243587096752,-4.0583292460932565,2.075579215256917,-0.602024286145744,0.2049288581201517,-6.207894776273375,0.5060802666764069,0.27176607606562586,0.2236902850083594,-1.2736137432764676,0.5571691411360329,2.047428194693821,2.6207576778336925,0.7020406526108294,1.1533774857552828,N
-1.7302416390134407,-0.0569474246020345,0.22228682276874906,1.6229714497534782,-1.164909305308451,-0.03852205552326775,-3.1474388277209084,0.3103911224400991,0.029841101645950368,0.3895727195404782,-0.4580541719600712,0.4326262399279897,0.9777083245652533,2.6159769038671303,0.6383772349164456,1.1400559654392268,N
-1.5241191634130635,-1.5222384854438311,-2.6644668615509257,1.9577326195574825,-0.3842759968700133,-0.15130256164596573,-2.1179161443968613,0.36580449005162413,-0.9144158073652848,0.6989575998051326,-1.2605353161770134,0.32779499422645003,0.4930008866566503,2.614661452115107,0.54178468511358,1.3626341314051746,N
-1.7544663878524671,-1.7136108376396664,-1.971119560833052,1.8379672412059411,0.07293059423850523,-0.5422916385775151,-2.3219120133068283,0.7241320245177413,-0.3444922079304548,0.5024189665479674,-1.1897871709159125,0.4103978023530439,1.2018969420104706,2.6193930689800955,0.6242538081285091,1.3000672399691633,N
-0.3515355761952924,-1.4322958092159128,-2.0160925903124345,1.7885240435461152,-0.4978594642808512,-2.4276118135512266,-4.072187045841209,-1.8016809531648543,-0.9289809863069038,-0.1620681658289552,-2.082679406922165,0.7183303311988858,0.3936449919788,2.620398626570085,0.672055052603009,1.2177307552972627,N
-1.9678748466611324,-1.0384073261125897,-1.4644754079877873,1.7320738275489456,0.07454753464766382,-0.2012289522265089,-3.899163011229524,0.3825979096459575,0.3501026452402641,0.6536682793573666,0.2985796937316095,0.4309180157453833,0.9828290189335523,2.6106770963497405,0.6422369762138704,1.1355645355214232,N
-1.5193555149948663,-1.5032074377285445,-2.2590841664416534,1.8823418520724076,-1.336842388875513,-3.5056477912801136,-3.3179230978611542,-0.8379213686507693,-0.7726208673627809,0.6058703996048309,-1.5226133248145806,0.2302447427973961,2.135848269015864,2.617977109278592,0.7159645805545122,1.501619255836181,N
-1.6134703923537994,-1.9421382262423756,-2.1154709792924717,2.016519246136656,-0.18608261702656406,-0.5239250875075477,-8.410873411682974,-0.035123326576090734,0.1986031806271548,-0.009577168372655502,0.2962109565929712,0.5858162000727238,0.8781222435767319,2.6224709176134398,0.671246968317824,1.6487979570046358,N
-1.9488805469585744,-1.1684622706541905,-1.5640767979374903,1.8729134037064796,-1.91539889828808,-1.3206162764722111,-7.211342525738886,-0.8222301778079755,0.0795929661498175,0.6989427882023977,0.2867166642460008,0.2980851261756469,0.8179588396893392,2.6190568760904345,0.6232487498250182,1.6879289013937442,N
-1.2255006385178464,-1.658723221224193,-1.4088807076055458,1.9037469732221612,-2.2653018696113363,-4.232323515489933,-4.250853022381186,-1.1497142581408637,-2.386422417319693,0.641683247427921,-0.8833638787163406,0.8314403321109652,0.16876820613180954,2.6283886849180864,0.6438816674622606,1.4548837507170729,N
-1.0066809098910896,0.0022398333506921933,-0.5769634041548397,1.9130694795544203,-0.7564832757483467,-5.033447992904263,-4.207305453307315,-1.6411532317036577,-2.95576792156898,-0.14427926388179693,-1.5151381401658344,0.6900576213554251,0.27400586811686817,2.6082923760611982,0.6888411335768572,1.715828005736669,N
-2.121941595673443,0.09229820515141507,-0.19211956190684515,2.0584738689860345,-0.20751157965747094,-2.4081186744210874,-4.205414370039239,-1.205625330152011,0.27569446555251403,0.6200338614789195,-2.4248216033901735,0.6392422598629558,0.4547475472415429,2.613303974693793,0.7211806548802919,1.3540830323346336,N
-1.3373135797550002,-1.9338224795900008,-2.04317739715548,2.015995292314396,0.04765314244467162,-0.5791741881577339,-5.533965582774487,-0.12184764207046613,-0.03134106970052978,-0.018713795982214648,0.05251297456785033,0.5425179696780651,0.8523343141688122,2.622714918082252,0.7031516093494189,1.3433895149660715,N
-1.2308270937708634,-0.0533935700763226,-0.6179159309563016,1.8013608825783218,0.1456255050997418,-1.3848655785030963,-4.107189096983837,-1.2462078797901814,-3.5949129618331472,0.6474803039476212,-1.545734196585827,0.21866451279120236,0.8800735269060449,2.6103853224156897,0.7084767537144512,1.6024553215638861,N
-2.137744202403453,-1.0269950178348426,-1.5971779983530319,1.863027811625463,-0.6873069178891108,-0.3148617190326729,-5.175338393026982,0.26077712288600163,0.022251672002560403,0.6981661672179306,-0.5122558824007782,0.4485762140131071,0.9326117433135468,2.6190102588922404,0.660219430967186,1.1489586204489113,N
-1.7575830417385503,-1.7177331026378857,-3.266083413568612,1.7752525649478936,-0.002852666644426521,-0.016675199918748915,-4.120212024791214,0.4597713711352685,0.2929694950110576,0.5866411369855442,-1.2260323406869396,0.5551840036290564,0.3242162457209691,2.6189592006904907,0.6334008506143702,1.1491583374623198,N
-1.552095194918225,-1.7718592303500431,-2.2222562800354884,2.012767725108201,-0.06779252094106022,0.15151886339018192,-2.4522319382613,0.6569381732430498,0.032803780959672235,0.3448458650307615,-1.3125769571296424,0.585694479888798,2.29990184003608,2.620779980933409,0.6998436547873027,1.1428768901210664,N
-0.7585682014852871,-1.1620455136613506,-1.2816023582987937,1.8143719301028107,-0.03623076279158618,-1.53257289309456,-3.999808518352081,-1.3932960180481289,-0.21262912648740187,0.6623275857047928,-1.7268956676085656,0.18121246794646886,2.3009705671492764,2.6182315708936463,0.6508191211590113,1.1641842262680118,N
-1.230266331597411,-1.6745499763004084,-1.3971412574539233,1.6943378603179275,-0.6741737531187094,-1.6873650215345344,-3.600356905145968,-0.9715576839972091,-3.0785589832538016,0.6642500658421168,-1.4099142290703404,0.3059696692485607,1.0478042015157585,2.608462574623639,0.7322850634244057,1.176344523578141,N
-1.240034128402738,-1.6635410066542138,-1.3854323930583248,1.6854717831626622,-1.458708745080308,-4.161961480919052,-3.5441277639473534,-0.7464947558866183,-1.815699649986148,0.5693735997440665,-1.1629057903549571,0.3875873873259232,0.9799371488823259,2.623142724459751,0.6829999763048422,1.124515325582155,N
-0.9070385030389398,-1.4518606637367284,-1.0205587389830175,1.6159603308171953,-0.920066062369776,-7.037297855418322,-3.873017080470631,-1.3224263751854572,-5.7232025540598475,0.6980536463019711,-1.2769211749705962,0.1998993596756943,0.941622380860486,2.6234867282542416,0.6693621596640688,1.4697623264310329,N
-1.1765450595410392,-0.2336404321900733,-0.7467882237915775,1.933131604115884,-0.7929950039173285,-1.5932889625582791,-5.435037497507301,-1.9487110069968117,-0.6134370559026732,0.6749183796961664,-1.9973396122798257,0.28111692865368204,0.9156367303407256,2.6202719970471677,0.7147491464219435,1.7930213367822487,N
-0.7257477920308611,-2.0139314829337223,-2.099973825251829,1.7436754332891276,0.20117067082803056,-0.26715207525481816,-5.499524899350315,0.08667960142247462,0.18926911563827287,0.6744568454897061,-0.5899228824089413,0.17595911614967769,1.4892221769529763,2.6277694070529445,0.6113437232402673,1.6215901577762586,N
-1.0906748088027811,-0.11756534878873927,-0.6177637443229793,1.8348435270777008,-1.4590756539946093,-1.9507301132572292,-4.141211969777592,-1.5761990625289568,0.0030206402694097217,0.5831000464553409,-1.2065681392910372,0.4734220265054915,0.3257153152417368,2.6180344002284843,0.6672116794181852,1.643433027013623,N
-1.5862180260297236,-1.136353137279004,-1.2814482231765811,1.9236180545740964,-0.6594410245020266,-0.6694667282953104,-2.9941622777826016,-0.1515333155606539,-3.1145650466440564,-0.463432781486147,0.29830797847143103,0.6608722911774306,2.121835593042883,2.60792231592472,0.6843706129737032,1.596110740334299,N
-2.2076983588893486,-1.1149126493891222,-1.873676788678608,2.0162848160400912,-0.17802287440489128,-0.5985238618503556,-6.667292515324376,0.02936323957588995,0.3186618924366863,0.6989696303301357,0.2940646847648046,0.2596601137765976,1.2439922814722166,2.628388926127355,0.6711124555919468,1.4683472774917463,N
-0.3142365049532465,-1.2820448304100556,-2.295483216701771,2.07910245536294,-0.2389399237549528,-3.95932488803725,-4.521176855034079,-1.7538741417218076,-3.4803769996059,-0.734921255967733,-1.4648162921550445,0.6418084763673599,2.301029657880459,2.614981926606537,0.6790854298396021,1.7420133147407608,N
-1.5685616095505581,-0.960655487347542,-1.3484455670281237,1.8069896388619544,-0.023545242322768827,-0.7968952918960045,-3.5863380277859656,-0.6476630063041271,-0.5646563668855191,0.439056913275986,-1.4608671541737366,0.3817365097333648,2.301029976600624,2.626231322784723,0.6984665536099219,1.3978571379816331,N
-1.5114714485942604,-1.221962829148502,-4.5306802962257064,1.5683467930147066,-0.10748905168641372,-1.6733241049235226,-4.351309988451274,-1.708662443858037,-1.6269094411763574,0.5938907593878572,-1.7577510860306598,0.24416375831553544,1.8792726113887723,2.6160699760118584,0.6904633997396411,1.6411775476195638,N
-1.0161972222408715,0.08704590652097367,-0.27297417638054833,1.9405673583420897,-0.01354758179247342,-5.954893209655169,-4.294704371606569,-1.6002558402822904,0.04620098469179037,0.08950577850757692,-1.626887540946124,0.5810989301791599,0.3633899518721759,2.628242721260166,0.6719566706534329,1.7167104182417523,N
-1.31630318221082,-1.1457903749868938,-1.2743475081924365,1.7503364360224387,-1.229407203329191,-1.0382413079606112,-4.361399340967222,-1.379995531191417,-2.690648125655018,-0.8193785873534563,-1.3826862407554767,0.8208793626576479,2.27741056613235,2.6120275563862805,0.7139258966419101,1.6821186635219647,N
-1.2357163762103578,-0.329832309891134,-0.6830421922108878,1.913864069615277,-0.6295875529229167,-1.4640931544254168,-6.642350843391965,-1.773067637556535,-3.164328639330709,0.2303153960222679,-1.743984700357821,0.3941689973322087,1.018499868790546,2.6228771744623143,0.6622866330909264,1.1474990170131076,N
-1.42412904954377,-1.4378754162040404,-1.4409123215319553,2.037269940112953,-0.3997114411678625,-1.4684518134030418,-7.1092421854158605,-1.140723479099527,0.04255133191974756,0.032047051428330045,-1.647906764639133,0.6783650162948761,0.6046869883715139,2.608492169026116,0.6551931743442698,1.3220311503312083,N
-0.7785076624264585,-0.7866925049077513,-1.2627997078937052,1.8103327586668383,-1.4721946293510344,-4.335901129538653,-4.5571953972981385,-1.843812769156316,0.3719303309050167,0.6982824358544104,-2.003461916364572,0.4519389306068816,0.6536111485249007,2.616353834320106,0.6007654785053689,1.1486219431045042,N
-1.2198382197792692,-1.1417003416479212,-1.2078168527355004,1.8681625233102102,-1.1944405153641398,-1.4578827514698032,-4.7868088527187735,-1.083352575563667,0.28375959645588233,-0.0289502120168162,-0.5235951331734213,0.4906025342706613,0.497373322457258,2.6204214416502505,0.7019372299576291,1.6943420171556622,N
-1.6351832808474398,0.02693785223373873,-0.8676530126009875,1.9444092873415657,-0.5649741873309304,-0.5517070993507679,-2.49670087874836,-0.29984373940634285,-3.0694532720867445,0.6426788730695995,0.2360513177245556,0.4758709877425436,0.27518095718391056,2.6133810393891905,0.6538062527211235,1.3457413451291431,N
-1.318739305762694,-1.485467339003144,-1.903982583163596,2.0080706104596526,0.11724451384528273,-0.903595643681131,-6.5124129518924025,-0.6860481662266469,0.11372221680757733,0.14361949994825518,-0.4364619122121596,0.4070351281546972,0.5701409186822897,2.626591150112123,0.6852991705131252,1.7566233668955258,N
-1.1709006697064783,-1.210137551731684,-1.3547764717386193,1.9055334727672049,0.11586721255671498,-1.6225635875749502,-5.090968752542602,-1.3439008440742872,0.290991628119312,-1.4008450226332698,-2.260682025664757,0.8677105891542087,0.4939168650819763,2.6238643470627663,0.7081821477089918,1.6439211591018077,N
-1.7975123804272128,-1.3681678055455313,-1.3256562890726644,1.8752293728192109,-1.773309500361517,-0.33735221813162186,-3.0521628070042115,-0.26596741845370914,-0.41532027067670596,0.6629682154821467,-1.475785731499648,0.4216328784918979,0.8399927521484026,2.617338631690659,0.6843677154409736,1.6611393962345409,N
-1.7565012876692927,-1.2504279885540637,-1.5275859974471382,1.7551489907925883,0.15900887653836135,-0.2775757705824593,-6.840543151780663,-0.13155447882339605,-0.6574757440504867,-0.7674144413449084,-1.389239594579107,0.8108076970472313,0.4057950070747365,2.608621399598421,0.6643465993289278,1.1435559506953077,N
0.2209996488986061,-1.3302358377420025,-2.4359203687139908,1.5072807607109906,-0.035146574168914584,-2.1390726216155294,-6.851265881932979,-1.8164139740581249,-0.27473778856753234,0.436091890394889,-3.5143167533716544,0.592188645772463,0.9768932046727912,2.6235352176312747,0.6333953828703411,1.1454938893474174,N
-0.9525983274036416,-0.8161544778690273,-0.8419265039655123,1.7921657959865178,-1.2572129841775808,-1.9463837219545488,-5.853816704252526,-1.7227774110742713,-0.4244744141045058,0.09455379618745413,-1.7843968378567192,0.4489227648656285,0.9697321096589392,2.6114118250865905,0.5772591365941492,1.14992449254579,N
-1.4228294314492618,-1.5246017578247164,-1.8152569735213009,1.8510491431143423,0.18237713316370766,-1.3087315352657922,-8.56387595221797,-0.9717352070614932,0.30615861101775177,0.6213748531816686,-0.07197100067285353,0.3643125641155772,0.5453629963503597,2.6199711639995082,0.6679274540437818,1.591008402610369,N
-1.267678174951386,-1.5684044343233103,-1.5667932342129574,1.6854486037828842,-0.7681213024541235,-0.5338531331018534,-3.362094387544376,-0.3130221633555758,-1.3126498666993849,0.6970727356424736,-1.4753982618495878,0.3424860086781911,0.9088573275567942,2.6232233129417937,0.681161845983009,1.1357573611672742,N
-1.1419285092530207,-2.1397559909167017,-3.9576883730661305,1.8061580653701492,-0.16345134455220148,-0.401594602105356,-4.296946939687205,0.0887622574337433,-0.42409791063605545,0.3156629635184889,-1.0575851991148335,0.5420169117323727,0.8526687508955302,2.6243763559932654,0.6904084139356148,1.4298020530566042,N
0.3010167136064579,-1.3328053283105106,-2.017638533560762,2.0791617804603346,-0.716839505735029,-6.565005394082246,-4.413689262127254,-1.6309049600740648,-4.66822393822557,0.02868797385827512,-1.5037098287343074,0.5518353842866894,0.37179361639206987,2.6097632364368866,0.7336739252815088,1.7412199936440478,N
-1.5042280574455424,-1.3507477488382325,-1.469518758868937,1.7211701315467902,0.17753986507863867,-0.11453926956601868,-3.0824604099081827,0.3392355458392492,0.2754426836047429,0.6945306618314665,-0.6957956454864349,0.5753147878720213,0.21203240605583992,2.628098353760358,0.7217969043852543,1.5077238948648957,N
-0.4303056024124853,-1.1316670824305055,-1.7923981857236997,1.8712740143765734,-1.3715906718723798,-2.2858788271456336,-10.701704396045043,-2.2095414343481465,-0.12482038982709524,0.6973172748707228,-1.4195295957205332,0.3591951964385272,0.5263993340183979,2.61766995108016,0.6772176589970564,1.8308472841245544,N
-1.91841589701778,-1.3035910517074605,-1.6655514342757145,2.0077751746509067,-0.8461276096184106,-0.5857796523200564,-3.878634203721972,-0.6281323899767071,-3.1446279357661107,0.08232169528109867,-0.5050578624867555,0.5019096042796722,2.300943744706172,2.6139484777524427,0.7148677879391709,1.872498571939956,N
-1.7634361173777784,-0.932719879697302,-1.464117171979224,1.9239885684647224,0.04178604657778042,-2.9048123353316333,-2.9853808111571776,-0.08164019306385956,-0.20201758917882714,-0.4868286534251634,-0.15540514198425914,0.6589124295389813,0.6188717153070185,2.623426961404336,0.5773043037509055,1.2911820940937866,N
-1.6239255440160554,-0.20841938321612505,0.2527822385580688,1.6478567942764644,-0.8461012895616692,-0.3679611144373364,-3.0660841464561033,-0.1796904555720373,0.18274193370798145,0.6989682152909592,-1.0176313972914972,0.2902511561947632,0.8720574605977536,2.6276567531708714,0.6009901505276948,1.1664499003228028,N
-1.3227107805516294,-1.5936252116595675,-1.7509467407756918,1.9965339917825982,0.2400590269094088,-1.5394156476414709,-5.638848727649852,-1.0445089714399576,0.3184615353591825,0.5584635644593631,-1.3202008304129516,0.15970059874383355,2.2912854087844368,2.61600169919748,0.6826567470785235,1.8823942759840688,N
-1.152236987632696,-1.784423670323945,-1.342020138085111,2.0084749857638524,-1.4672630338907626,-1.5653193545566786,-3.320441925412001,-0.5264250789540771,0.31299825322348723,0.6969374633582682,-1.3781666614618293,0.8621116112219999,0.17221770739379494,2.6275048699294894,0.6612867282802746,1.413058196077694,N
-1.1026795078705574,-0.7981346686267117,-0.484419171912425,1.7015832368312824,0.24142932220097035,-3.7160453332551198,-4.327698902848434,-1.6414729373807435,-0.6803408937003019,0.33088958700544685,-1.8920673653764344,0.4342963225611991,0.6778176517122751,2.614082277519425,0.6342551715189951,1.2270897328681547,N
-0.2946862588900169,-1.2034592738801095,-1.5346990356540233,1.8857239688632008,-0.4810726122849872,-6.695133283964315,-4.305373226534171,-1.7076850458489616,-6.239577516576787,0.3171770585200979,-1.3392306548999822,0.2322717878200817,0.9185292878932156,2.619647691429936,0.6626070154608709,1.7903109092408986,N
-1.2503701645436522,-1.4252405182464116,-1.7352030283467368,1.6765351239317052,0.23421488376075114,-1.5533065554189072,-10.338783570314801,-1.314801171413469,0.3010261991318849,-0.4666891550798647,-1.149507510222542,0.6692961541718162,1.3733210776197964,2.615881888053652,0.6773853185937078,1.4803296325529702,N
-1.5323355270946593,-1.4366953594383047,-1.9857624580595328,1.7660663844004518,-0.3113607021421239,-0.2385229845042384,-3.7792919014283655,-0.2288498888605483,-1.0557449212632433,0.05894949972778614,0.30064055810104473,0.3854155828964894,0.3331318833702572,2.618059956933612,0.6063676665156155,1.6837527442536535,N
-1.7933440526700906,-1.5835364546246176,-1.9519366442173007,2.0164514170265044,-0.20155962814596795,-0.6238777052492276,-4.060523231220476,-0.11751487289848064,-0.5838184742168412,0.001365994985975063,0.2749708469480293,0.4583987925612829,0.7882732466492676,2.622845052940012,0.6665417782202494,1.6623783969727148,N
-1.7887820418714389,-0.22390792926592568,-0.08942640306762974,1.71996735206888,0.23533573034258426,-1.5853445499736163,-4.247171387377612,-1.046383694040186,-0.3410773997664573,0.5931372886554039,-1.6041317620678608,0.314328396316536,0.9787580050390924,2.623818827579381,0.6813201072569232,1.4950463139673855,N
-0.8902153929808829,-1.7740838746758594,-1.99552640473196,1.9235005559834772,-0.12391391430683893,0.1589682917001268,-2.5392262268998533,0.5410313255977249,-0.2503395289157305,0.6712633337008742,-1.7332757784440036,0.21549144515387245,1.0479179791540552,2.6114809864095943,0.6789500636578191,1.7268107498676828,N
0.17609064904522356,-2.8566689360858195,-3.1735912430797706,2.0116853929073577,-0.9751162076902374,-4.9132789594586885,-4.562680967968542,-0.9097544550004382,-5.713297074947636,0.14638533761500622,-0.2481006134813103,0.5329246815859792,2.3008692328237137,2.6247364660160164,0.6984439836041774,1.6384872103405634,N
-2.0097205206127735,-0.5944315757293606,-0.6988352139509288,1.946351643330536,-1.8627401109972388,-0.5461023010490864,-4.760083040720252,0.12129211515053916,0.04659489374204959,0.6310874330720605,-1.5568110821079553,0.4921696882872707,0.33114285838708324,2.6091432269098607,0.6885281546399049,1.4332262958884048,N
-1.720594941021408,-1.8040537339738891,-2.003374458678652,2.040655149643571,-0.13319362914536512,-0.7906420448192042,-7.140663781819494,-0.2351995424049211,0.1590463837439511,0.05593965692226775,0.2878570748175987,0.5156007391230931,0.5485355984034742,2.6283888122788293,0.6111931943064486,1.3636117516675141,N
-1.930679251886149,-1.5409774443581008,-2.5367373893032306,1.8408065098819737,-1.4904139781194852,-0.02951102136149845,-3.2884815251858344,0.5249665527483707,0.2083548113885535,0.6988493656771682,-0.7331774678017368,0.13433278049446426,0.9228603857447494,2.617872026048063,0.6812382596162156,1.8539667291704576,N
-1.239753397720397,-1.1425572206472008,-5.0,2.0787683203900107,0.1252129220739325,-6.795201063082023,-4.2055105252679,-1.6223517928893794,-4.709221339065759,0.6658079909776132,-1.5771335800019044,0.29023782282825666,0.7675130383987886,2.608051764519626,0.7162569565528258,1.4034792537165492,N
-1.4214814684715151,-1.4250162867942462,-4.577119039989814,2.0791329854863156,-1.7490405999117555,-0.3905055791147031,-3.3106286211813174,-0.12278219860927254,-0.04127154438287561,0.4441234578023363,-1.5603479802626072,0.3999646307792887,0.9930101703244943,2.6234546909585363,0.6853030099433892,1.1468084646834222,N
-1.128023280133217,-0.8117575341312971,-1.3704006648362317,1.881681904639056,-0.8289534300414054,-1.8371932268272744,-8.8944663968091,-1.7072059827437591,0.2772409794769152,0.6512900268342161,-1.0295443405826885,0.4756977754980937,0.4590664337645863,2.6235942014471645,0.6629303711038216,1.4835003371068778,N
-0.9979331039640148,-0.9210979676470568,-3.4418120549834126,1.8754055842487924,-2.4909630520652417,-2.564982583290273,-4.46836589941797,-1.9496254181773531,-3.927545690100472,0.6989637191373671,-1.3663014262917643,0.5954706444452599,0.3347137548590209,2.6229367543226103,0.6423452781077368,1.4191254202893184,N
-1.5459267816173037,-1.4565919317925091,-1.1679188358846713,1.9531073344310013,-1.6238781409121674,-2.3041601257845223,-4.054168099982372,-1.1885248987119887,0.32596660176186826,0.06245906882971732,-1.6161543493165222,0.8252842055655562,2.18286077013462,2.6280727565467457,0.673328424602634,1.1658671401128868,N
-0.6018181410203529,-2.042853951557042,-2.2602562103149846,1.9518989120376464,0.00649243102008175,-1.6595310497782665,-11.02551250656749,-1.2075827109974844,0.14082471477388808,0.6919290531432316,-1.34164807628854,0.1670878792663762,0.8971982615991523,2.6164569355558864,0.667927008150982,1.8055378924087104,N
-2.2777380108562624,-1.0181317801226577,-1.9430506471880105,2.0162839230409677,0.23480010355975603,-0.6140757714397092,-6.9819382976166215,0.0439490711827616,0.005354788402741817,0.6989677748708875,-0.3797513985002404,0.2678871345416425,2.293445446208583,2.6283889031332497,0.6566793894198495,1.7813329533687936,N
-1.6661485804050873,-1.6422033568245031,-2.164232916997984,1.767568910043252,0.2331173992425557,0.1814727360819524,-3.9370312711213713,0.5922610422545584,0.2924157881909263,0.12980878230631188,-0.8461653347166429,0.5229160359645163,1.0092265341036142,2.611828776435442,0.6910522949298938,1.3282248466155433,N
-1.4166217906265943,-1.7716109531215072,-1.7008620347584096,1.934537796161592,-1.3815841509120028,-1.3600175717207743,-7.3504396738833275,-0.852465287191153,0.3565471244887661,0.13669904676103625,-0.9032295447552204,0.5043298918241786,0.6268901042323942,2.627475180847206,0.6379887980986024,1.5449024407365886,N
-1.124534965640038,-1.6771002152884953,-1.3577139788210193,1.881393342771949,-0.6448962385641288,-4.8678280088940165,-4.1500579046943065,-1.5838340929829386,-2.3496734732568507,0.6971193921916786,-1.40239669901097,0.3193444913379626,0.5210557190226436,2.619937345560952,0.7159689400189547,1.5506013565740606,N
-0.1485755400283846,-1.7586660943208805,-1.476905707499958,1.6036891908552546,-0.8953014565043328,-1.4163261047846536,-4.735190906130561,-1.1679198415011296,0.10772618178464348,0.29078463416636585,-1.54824805619333,0.35792518791709177,1.6147450281622122,2.6245364575083925,0.6700293662623424,1.4346627428877006,N
-1.2343705744782223,-1.2011673473608206,-0.963939766673474,1.9481734885116668,-1.6089482440016385,-4.742667136464844,-4.101409804712933,-1.4302502652318176,-4.84693314845646,0.27825646928917674,-2.012527687287712,0.5729693883279149,0.6355789710020122,2.6225458045987726,0.6680004424384051,1.1508148032876109,N
-1.3169024937280636,-1.3184402267502602,-3.728128899599136,2.0472005960112853,0.2303165485071873,-1.8422673143583927,-8.844513927240676,-1.6623398555890183,0.3372240423168769,0.6988847916989736,-2.0137465090469,0.1990508862960076,2.2143404424841964,2.628295553209362,0.6606911361272872,1.4683470082674583,N
